"heading","guestCapacity","startingPrice","address","city","state","phoneNumber","emailAddresses","websiteLink","facebookLink","instagramLink","pinterestLink","knotPageLink","category","location"
"Hillary J Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/hillary-j-events-st-louis-mo-2012932","wedding-planners","Kane, IL"
"a.companie","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/acompanie-saint-louis-mo-2040032","wedding-planners","Kane, IL"
"Signed Sealed Delivered Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/signed-sealed-delivered-events-saint-louis-mo-633863","wedding-planners","Kane, IL"
"Kristin Ashley Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/kristin-ashley-events-st-louis-mo-956932","wedding-planners","Kane, IL"
"VSM Event Creations","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/vsm-event-creations-mascoutah-il-995516","wedding-planners","Kane, IL"
"Rebecca's Regal Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/rebeccas-regal-events-wright-city-mo-2025640","wedding-planners","Kane, IL"
"Amy Deters Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/amy-deters-events-quincy-il-979413","wedding-planners","Kane, IL"
"BetterThanBridesmaids","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/betterthanbridesmaids-kirkwood-mo-983473","wedding-planners","Kane, IL"
"Joyce Gregory Weddings and Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/joyce-gregory-weddings-and-events-clayton-mo-2021253","wedding-planners","Kane, IL"
"Maureen Renée Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/maureen-renee-events-saint-louis-mo-2026308","wedding-planners","Kane, IL"
"St. Louis Wedding Consultants","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/st-louis-wedding-consultants-fenton-mo-632384","wedding-planners","Kane, IL"
"Charming Soirees","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/charming-soirees-columbia-il-2001384","wedding-planners","Kane, IL"
"AJcoordinates","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/ajcoordinates-saint-charles-mo-2033512","wedding-planners","Kane, IL"
"One Foxy Affair","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/one-foxy-affair-saint-charles-mo-2084505","wedding-planners","Kane, IL"
"Kate & Company","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/kate-and-company-ladue-mo-530619","wedding-planners","Kane, IL"
"Raquel Samone Weddings","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/raquel-samone-weddings-saint-louis-mo-2046374","wedding-planners","Kane, IL"
"4Cuzns' Event Planning & Catering LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/4cuzns-event-planning-and-catering-llc-centreville-il-1058396","wedding-planners","Kane, IL"
"Megan Taylor Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/megan-taylor-events-hawk-point-mo-2049123","wedding-planners","Kane, IL"
"Adorist Weddings & Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/adorist-weddings-and-events-des-peres-mo-2025241","wedding-planners","Kane, IL"
"Bride's Vision Weddings and Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/brides-vision-weddings-and-events-kirkwood-mo-279150","wedding-planners","Kane, IL"
"Cosmopolitan Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/cosmopolitan-events-st-louis-mo-261403","wedding-planners","Kane, IL"
"Celebrate by Cece","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/celebrate-by-cece-saint-louis-mo-2037921","wedding-planners","Kane, IL"
"The Wright Experience","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-wright-experience-st-louis-mo-991158","wedding-planners","Kane, IL"
"Edém Events & Catering by Debritt","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/edem-events-and-catering-by-debritt-saint-peters-mo-2032738","wedding-planners","Kane, IL"
"Elle Affair Event Planning, LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/elle-affair-event-planning-llc-saint-louis-mo-995186","wedding-planners","Kane, IL"
"BHive Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/bhive-events-columbia-mo-950710","wedding-planners","Kane, IL"
"BWhimsical Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/bwhimsical-events-o-fallon-mo-2067267","wedding-planners","Kane, IL"
"Fire and Life Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/fire-and-life-events-ofallon-mo-2032729","wedding-planners","Kane, IL"
"Bride & Co","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/bride-and-co-winfield-mo-2064846","wedding-planners","Kane, IL"
"The Composed Collective","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-composed-collective-manchester-mo-2075802","wedding-planners","Kane, IL"
"Wed Design Co.","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/wed-design-co-saint-louis-mo-2033994","wedding-planners","Kane, IL"
"Belle Moi Event Planning, LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/belle-moi-event-planning-llc-saint-louis-mo-2051574","wedding-planners","Kane, IL"
"Authentically Yours","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/authentically-yours-saint-charles-mo-2044826","wedding-planners","Kane, IL"
"MarieMae Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/mariemae-events-saint-louis-mo-865833","wedding-planners","Kane, IL"
"The Diamond Shop","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-diamond-shop-clayton-mo-442361","jewelers","Kane, IL"
"KT Diamond Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/kt-diamond-jewelers-columbia-mo-1012226","jewelers","Kane, IL"
"Mohr Creations Custom Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/mohr-creations-custom-jewelers-st-peters-mo-1024034","jewelers","Kane, IL"
"Ricochet Rounds - Country Chic Bullet Jewelry","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/ricochet-rounds-country-chic-bullet-jewelry-ofallon-mo-875431","jewelers","Kane, IL"
"Sturhahn Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/sturhahn-jewelers-quincy-il-634065","jewelers","Kane, IL"
"Blust's Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/blusts-jewelers-creve-coeur-mo-380097","jewelers","Kane, IL"
"Clarkson Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/clarkson-jewelers-ellisville-mo-525439","jewelers","Kane, IL"
"Albarre Jewelry","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/albarre-jewelry-ladue-mo-498535","jewelers","Kane, IL"
"Blanquart Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/blanquart-jewelers-belleville-il-874575","jewelers","Kane, IL"
"Summit Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/summit-jewelers-saint-louis-mo-2047597","jewelers","Kane, IL"
"The Bling Shop","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-bling-shop-steelville-mo-2084727","jewelers","Kane, IL"
"Emerald City Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/emerald-city-jewelers-quincy-il-832096","jewelers","Kane, IL"
"Adler's Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/adlers-jewelers-st-louis-mo-343070","jewelers","Kane, IL"
"Saettele Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/saettele-jewelers-town-and-country-mo-590408","jewelers","Kane, IL"
"Novak Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/novak-jewelers-st-louis-mo-358167","jewelers","Kane, IL"
"Kent Jewelry","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/kent-jewelry-rolla-mo-498637","jewelers","Kane, IL"
"Glenn Betz Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/glenn-betz-jewelers-des-peres-mo-971007","jewelers","Kane, IL"
"Barbara Harter Bowman Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/barbara-harter-bowman-jewelers-saint-louis-mo-870061","jewelers","Kane, IL"
"Roemer Originals","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/roemer-originals-saint-charles-mo-870144","jewelers","Kane, IL"
"Sophia's Jewelry Studio","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/sophias-jewelry-studio-kirkwood-mo-1051996","jewelers","Kane, IL"
"Krekeler Jewelers, Inc.","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/krekeler-jewelers-inc-ofallon-mo-872646","jewelers","Kane, IL"
"Reiniger Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/reiniger-jewelers-belleville-il-872640","jewelers","Kane, IL"
"Décor Jewelry","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/decor-jewelry-chesterfield-mo-993373","jewelers","Kane, IL"
"Chesterfield Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/chesterfield-jewelers-chesterfield-mo-865903","jewelers","Kane, IL"
"Romantique Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/romantique-jewelers-bridgeton-mo-664343","jewelers","Kane, IL"
"Lordos Diamonds","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/lordos-diamonds-ladue-mo-586418","jewelers","Kane, IL"
"Diamonds & More Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/diamonds-and-more-jewelers-farmington-mo-664786","jewelers","Kane, IL"
"Michael Herr Diamonds & Fine Jewelry","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/michael-herr-diamonds-and-fine-jewelry-chesterfield-mo-554616","jewelers","Kane, IL"
"Adler's","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/adlers-st-louis-mo-949557","jewelers","Kane, IL"
"Details Romantique","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/details-romantique-washington-mo-867669","jewelers","Kane, IL"
"Have You Seen The Ring","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/have-you-seen-the-ring-st-louis-mo-616072","jewelers","Kane, IL"
"Olde World Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/olde-world-jewelers-fairview-heights-il-1057646","jewelers","Kane, IL"
"Adam Foster Fine Art Jewelry","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/adam-foster-fine-art-jewelry-st-louis-mo-130776","jewelers","Kane, IL"
"JORD","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/jord-st-louis-mo-968876","jewelers","Kane, IL"
"PermaLinx by jBloom","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/permalinx-by-jbloom-cottleville-mo-2085855","jewelers","Kane, IL"
"Biegert Jewelers","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/biegert-jewelers-collinsville-il-873165","jewelers","Kane, IL"
"Ylang Ylang Fine Jewelry","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/ylang-ylang-fine-jewelry-st-louis-1023730","jewelers","Kane, IL"
"SureShot Jewelry","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/sureshot-jewelry-quincy-il-960145","jewelers","Kane, IL"
"Deborrah Daher","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/deborrah-daher-saint-louis-mo-671864","jewelers","Kane, IL"
"Details Romantique","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/details-romantique-washington-mo-867669","jewelers","Kane, IL"
"Sarah's Cake Shop","N/A","n/a","N/A","N/A","N/A","+1(314) 616-5896","sarahscakeshopweddings@gmail.com","http://www.sarahscakeshopstl.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/pages/sarahs-cake-shop/156210004415316","http://www.instagram.com/https://www.instagram.com/sarahscakeshopweddings/","N/A","https://www.theknot.com/marketplace/sarahs-cake-shop-chesterfield-mo-533739","wedding-cake-bakeries","Kane, IL"
"Celebrating Life Cake Boutique","N/A","n/a","N/A","N/A","N/A","+1(636) 458-7727","celebratinglifecakes@gmail.com","http://www.celebratinglifecakes.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/celebratinglifecakes/","http://www.instagram.com/celebratinglifecakes","http://www.pinterest.com/celebratingcake","https://www.theknot.com/marketplace/celebrating-life-cake-boutique-town-and-country-mo-543578","wedding-cake-bakeries","Kane, IL"
"Key Cakes & Co","N/A","n/a","N/A","N/A","N/A","+1(314) 580-3137","keycakesandco@gmail.com","http://www.keycakesandco.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/KeyCakesandCo/","http://www.instagram.com/keycakesandco","N/A","https://www.theknot.com/marketplace/key-cakes-and-co-saint-louis-mo-2088337","wedding-cake-bakeries","Kane, IL"
"Wedding Wonderland","N/A","n/a","N/A","N/A","N/A","+1(314) 837-5015","info@wwcakes.com","http://www.weddingwonderlandcakes.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/wwcakeshop","http://www.pinterest.com/wwcakeshop","https://www.theknot.com/marketplace/wedding-wonderland-ofallon-mo-314916","wedding-cake-bakeries","Kane, IL"
"The Cakery Bakery","N/A","n/a","N/A","N/A","N/A","+1(314) 647-6000","info@thecakerybakery.net","http://www.thecakerybakery.net/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/thecakerystl","N/A","N/A","https://www.theknot.com/marketplace/the-cakery-bakery-st-louis-mo-369845","wedding-cake-bakeries","Kane, IL"
"Simply Sweet Sensations LLC","N/A","n/a","N/A","N/A","N/A","+1(314) 703-5999","Hello@simplysweetsensationsllc.com","http://Simplysweetsensationsllc.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/simplysweetsensationsllc","http://www.instagram.com/simplysweetsensationsllc","N/A","https://www.theknot.com/marketplace/simply-sweet-sensations-llc-florissant-mo-2034881","wedding-cake-bakeries","Kane, IL"
"McArthur's Bakery","N/A","n/a","N/A","N/A","N/A","+1(314) 894-0900,4","weddings@mcarthurs.com","http://www.mcarthurs.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/mcarthurs.bakery/","http://www.instagram.com/mcarthursstl","N/A","https://www.theknot.com/marketplace/mcarthurs-bakery-st-louis-mo-825333","wedding-cake-bakeries","Kane, IL"
"The Blue Owl Bakery","N/A","n/a","N/A","N/A","N/A","+1(314) 779-9939","lcostello@theblueowl.com","http://www.theblueowlbakery.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/theblueowlbakery","http://www.instagram.com/theblueowlbakery","http://www.pinterest.com/https://www.pinterest.com/blueowlbakery/?etslf=5252&eq=the%20blue","https://www.theknot.com/marketplace/the-blue-owl-bakery-house-springs-mo-850390","wedding-cake-bakeries","Kane, IL"
"Made. by Lia","N/A","n/a","N/A","N/A","N/A","+1(314) 518-3565","info@madebylia.com","http://www.madebylia.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/madebylia","http://www.instagram.com/Madebylia","N/A","https://www.theknot.com/marketplace/made-by-lia-saint-louis-mo-828694","wedding-cake-bakeries","Kane, IL"
"Gingerly Baked by Sam","N/A","n/a","N/A","N/A","N/A","+1(660) 287-6424","samantha.l.moser@gmail.com","http://www.facebook.com/GingerlyBakedbySam/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/GingerlyBakedbySam/","N/A","N/A","https://www.theknot.com/marketplace/gingerly-baked-by-sam-saint-peters-mo-2077836","wedding-cake-bakeries","Kane, IL"
