"heading","guestCapacity","startingPrice","address","city","state","phoneNumber","emailAddresses","websiteLink","facebookLink","instagramLink","pinterestLink","knotPageLink","category","location"
"Fulton Events","N/A","n/a","N/A","N/A","N/A","+1(215) 278-9546","hello@fultonevents.com","http://www.fultonevents.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/fultonevents/","http://www.instagram.com/fultonevents/","http://www.pinterest.com/https://www.pinterest.com/fultonevents/","https://www.theknot.com/marketplace/fulton-events-pocono-lake-pa-1042028","wedding-planners","Chester, PA"
"Diamonds and Details Weddings and Events","N/A","n/a","N/A","N/A","N/A","+1(610) 587-2514","hello@diamondsanddetails.com","http://www.diamondsanddetails.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/pages/diamonds-and-details-weddings-and-events-by-amanda-dabbeekeh/220071456557","http://www.instagram.com/diamondsanddetails","N/A","https://www.theknot.com/marketplace/diamonds-and-details-weddings-and-events-philadelphia-pa-272192","wedding-planners","Chester, PA"
"That's Darling Events","N/A","n/a","N/A","N/A","N/A","+1(570) 447-8427","katie@thatsdarlingevents.com","http://www.thatsdarlingevents.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/ThatsDarlingEvents/","http://www.instagram.com/thatsdarlingevents","N/A","https://www.theknot.com/marketplace/thats-darling-events-new-ringgold-pa-2027627","wedding-planners","Chester, PA"
"Taylor Emily Events","N/A","n/a","N/A","N/A","N/A","+1(978) 317-9146","hello@tayloremilyevents.com","http://www.tayloremilyevents.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/TaylorEmilyDesignCo/","http://www.instagram.com/tayloremily.designco","http://www.pinterest.com/tayloremilydesignco","https://www.theknot.com/marketplace/taylor-emily-events-ardmore-pa-2013330","wedding-planners","Chester, PA"
"Courtney Space Events","N/A","n/a","N/A","N/A","N/A","+1(267) 266-0448","courtneyspaceevents@gmail.com","http://www.CourtneySpaceEvents.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/@courtneyspaceevents","N/A","https://www.theknot.com/marketplace/courtney-space-events-holland-pa-715183","wedding-planners","Chester, PA"
"Seeds of Celebration Creative Event Planning","N/A","n/a","N/A","N/A","N/A","+1(215) 272-3047","darby@seedsofcelebration.com","http://seedsofcelebration.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/seedsofcelebration/","http://www.instagram.com/seeds_of_celebration","http://www.pinterest.com/Darby Venema","https://www.theknot.com/marketplace/seeds-of-celebration-creative-event-planning-spring-city-pa-1028234","wedding-planners","Chester, PA"
"The K.A.Y. Experience","N/A","n/a","N/A","N/A","N/A","+1(445) 447-5650","contact@kayexperience.com","https://www.kayexperience.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/people/The-KAY-Experience/100085832124764/?mibextid=LQQJ4d","http://www.instagram.com/the_kayexperience","N/A","https://www.theknot.com/marketplace/the-kay-experience-philadelphia-pa-2083401","wedding-planners","Chester, PA"
"Designs By Daisy","N/A","n/a","N/A","N/A","N/A","+1(484) 319-7216","daisy@bydaisyevents.com","http://www.bydaisyevents.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://m.facebook.com/profile.php?id=110836747120449&ref=content_filter","http://www.instagram.com/www.instagram.com/designs.by.daisy","N/A","https://www.theknot.com/marketplace/designs-by-daisy-west-chester-pa-2040426","wedding-planners","Chester, PA"
"La Bella Vita Event Company","N/A","n/a","N/A","N/A","N/A","+1(484) 988-0394","Lisa@lbveventco.com","http://www.lbvphilly.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://WWW.FACEBOOIK.COM/LBVPHILLY","http://www.instagram.com/LBVPHILLY","N/A","https://www.theknot.com/marketplace/la-bella-vita-event-company-garnet-valley-pa-2039421","wedding-planners","Chester, PA"
"Planning with Tash","N/A","n/a","N/A","N/A","N/A","+1+12673176630","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/planning-with-tash-clifton-heights-pa-2088780","wedding-planners","Chester, PA"
"Exquisite Event","N/A","n/a","N/A","N/A","N/A","+1(908) 646-0998","eeellis@myexquisiteevent.com","http://www.myexquisiteevent.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/exquisiteevent2021","http://www.instagram.com/exquisiteevent2021","N/A","https://www.theknot.com/marketplace/exquisite-event-somerset-nj-2063810","wedding-planners","Chester, PA"
"Tied Together With Love Weddings & Events","N/A","n/a","N/A","N/A","N/A","+1(215) 353-3959","kim@tiedtogetherweddings.com","https://tiedtogetherweddings.com/","https://www.facebook.com/tiedtogetherweddings/","http://www.instagram.com/tiedtogetherwithlove","N/A","https://www.theknot.com/marketplace/tied-together-with-love-weddings-and-events-quakertown-pa-2064585","wedding-planners","Chester, PA"
"PLV Events","N/A","n/a","N/A","N/A","N/A","+1","vailpl@gmail.com","https://calendly.com/vailpl?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/plv-events-philadelphia-pa-2086922","wedding-planners","Chester, PA"
"Ish Santana Photo & Events","N/A","n/a","N/A","N/A","N/A","+112152082131","santanaphotography2@gmail.com","http://Ishsantanaphotography.com","N/A","http://www.instagram.com/ishsantana.photo","N/A","https://www.theknot.com/marketplace/ish-santana-photo-and-events-philadelphia-pa-2074188","wedding-planners","Chester, PA"
"Exquisite Events","N/A","n/a","N/A","N/A","N/A","+1(309) 592-2202","info@exquisiteeventsphila.com","https://www.exquisiteeventsphila.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/exquisite-events-philadelphia-pa-2088299","wedding-planners","Chester, PA"
"Lavish Haus Events","N/A","n/a","N/A","N/A","N/A","+1(484) 325-5140","samantha@lavishhausco.com","http://lavishhausco.com","https://www.facebook.com/lavishhausco","http://www.instagram.com/https://www.instagram.com/lavishhausco","http://www.pinterest.com/https://www.pinterest.com/lavishhausco","https://www.theknot.com/marketplace/lavish-haus-events-hellertown-pa-2045643","wedding-planners","Chester, PA"
"Purple Crystal Event Planning","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/purple-crystal-event-planning-hatboro-pa-2027847","wedding-planners","Chester, PA"
"Bella Event Management","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/bella-event-management-levittown-pa-2052731","wedding-planners","Chester, PA"
"Lovehaus Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/lovehaus-events-philadelphia-pa-1051678","wedding-planners","Chester, PA"
"Musa Weddings","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/musa-weddings-philadelphia-pa-1054921","wedding-planners","Chester, PA"
"Love & Lace Weddings","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/love-and-lace-weddings-kennett-square-pa-991163","wedding-planners","Chester, PA"
"Elegant Events Planning + Design","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/elegant-events-planning-+-design-philadelphia-pa-869352","wedding-planners","Chester, PA"
"Brooke Voris Weddings","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/brooke-voris-weddings-king-of-prussia-pa-2037580","wedding-planners","Chester, PA"
"Classic Events by Lauren","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/classic-events-by-lauren-philadelphia-pa-2036973","wedding-planners","Chester, PA"
"Everlasting Weddings By Grace","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/everlasting-weddings-by-grace-philadelphia-pa-2045786","wedding-planners","Chester, PA"
"Sarah French Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/sarah-french-events-philadelphia-pa-1041288","wedding-planners","Chester, PA"
"Thistle Lane Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/thistle-lane-events-perkasie-pa-1011737","wedding-planners","Chester, PA"
"The Utopia Collective","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-utopia-collective-philadelphia-pa-2042633","wedding-planners","Chester, PA"
"Brown Bird Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/brown-bird-events-blue-bell-pa-1065026","wedding-planners","Chester, PA"
"The Styled Stem","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-styled-stem-philadelphia-pa-2033693","wedding-planners","Chester, PA"
"Pine Hill Events LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/pine-hill-events-llc-wayne-pa-824736","wedding-planners","Chester, PA"
"Sophisticated Events and Elegant Designs","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/sophisticated-events-and-elegant-designs-upper-darby-pa-pa-2042073","wedding-planners","Chester, PA"
"margarite&co","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/margariteandco-garnet-valley-pa-1072264","wedding-planners","Chester, PA"
"Heart & Dash","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/heart-and-dash-philadelphia-pa-609717","wedding-planners","Chester, PA"
"Engaged Event Management","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/engaged-event-management-downingtown-pa-2023993","wedding-planners","Chester, PA"
"Eden & Fern Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/eden-and-fern-events-jenkintown-pa-2068907","wedding-planners","Chester, PA"
"Carrie On Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/carrie-on-events-whitehall-pa-969656","wedding-planners","Chester, PA"
"Something Blu Weddings +  Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/something-blu-weddings-+-events-kulpsville-pa-494173","wedding-planners","Chester, PA"
"Simply Green Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/simply-green-events-media-pa-2051220","wedding-planners","Chester, PA"
"Fairebelle Weddings","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/fairebelle-weddings-atlanta-ga-2045016","wedding-planners","Chester, PA"
"rel(EVENT) Event Planning","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/relevent-event-planning-kutztown-pa-1073259","wedding-planners","Chester, PA"
"Compliments of June Wedding and Event Planning","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/compliments-of-june-wedding-and-event-planning-whitehall-pa-2003626","wedding-planners","Chester, PA"
"610 Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/610-events-bethlehem-pa-2047156","wedding-planners","Chester, PA"
"Angela MALICKI Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/angela-malicki-events-philadelphia-pa-250655","wedding-planners","Chester, PA"
"A Step Above by Susan","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/a-step-above-by-susan-hamburg-pa-2043965","wedding-planners","Chester, PA"
"Amelia's Signature Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/amelias-signature-events-philadelphia-pa-971958","wedding-planners","Chester, PA"
"Create the Moment","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/create-the-moment-lansdale-pa-606779","wedding-planners","Chester, PA"
"Flutter Social","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/flutter-social-cleveland-oh-2032085","wedding-planners","Chester, PA"
"Catherine Gretta Affairs of Distinction","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/catherine-gretta-affairs-of-distinction-bethlehem-pa-278812","wedding-planners","Chester, PA"
"Liebe Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/liebe-events-philadelphia-pa-382534","wedding-planners","Chester, PA"
"Philadelphia Event Planners","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/philadelphia-event-planners-philadelphia-pa-206955","wedding-planners","Chester, PA"
"Lily V Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/lily-v-events-media-pa-823403","wedding-planners","Chester, PA"
"Tulip Hill Weddings","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/tulip-hill-weddings-philadelphia-pa-2015636","wedding-planners","Chester, PA"
"The Event Parlor","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-event-parlor-philadelphia-pa-2010143","wedding-planners","Chester, PA"
"Your Sweetest Day Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/your-sweetest-day-events-philadelphia-pa-988369","wedding-planners","Chester, PA"
"Quynh Nhu Celebrations LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/quynh-nhu-celebrations-llc-upper-darby-pa-380368","wedding-planners","Chester, PA"
"Capturing You Events, LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/capturing-you-events-llc-fairmount-pa-2052291","wedding-planners","Chester, PA"
"Everlemon Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/everlemon-events-brigantine-nj-1063479","wedding-planners","Chester, PA"
"Events by Kem","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/events-by-kem-landenberg-pa-2044094","wedding-planners","Chester, PA"
"Unforgettable Moments Event Planning, LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/unforgettable-moments-event-planning-llc-cheltenham-pa-1021833","wedding-planners","Chester, PA"
"Melanie Scott Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/melanie-scott-events-bensalem-pa-2037993","wedding-planners","Chester, PA"
"All About Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/all-about-events-philadelphia-pa-349925","wedding-planners","Chester, PA"
"DPNAK Events","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/dpnak-events-perkasie-pa-647541","wedding-planners","Chester, PA"
"The Queen of Hearts Wedding Consultants","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-queen-of-hearts-wedding-consultants-glenside-pa-546814","wedding-planners","Chester, PA"
"Kaleidoscope Weddings","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/kaleidoscope-weddings-conshohocken-pa-487822","wedding-planners","Chester, PA"
"Benari Jewelers","N/A","n/a","N/A","N/A","N/A","+1(610) 363-8450","Ron@BenariJewelers.com, Sales@BenariJewelers.com, nRon@BenariJewelers.com","http://www.benarijewelers.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/pages/benari-jewelers/208546812492467","http://www.instagram.com/benarijewelersofficial","http://www.pinterest.com/BenariJewelers","https://www.theknot.com/marketplace/benari-jewelers-exton-pa-554603","jewelers","Chester, PA"
"Giliarto","N/A","n/a","N/A","N/A","N/A","+118004427170","contact@giliarto.com","http://www.giliarto.com","https://www.facebook.com/giliartojewelry/","http://www.instagram.com/giliarto_jewelry","http://www.pinterest.com/Giliarto","https://www.theknot.com/marketplace/giliarto-king-of-prussia-pa-2056668","jewelers","Chester, PA"
"PHD Jewelers","N/A","n/a","N/A","N/A","N/A","+1(267) 317-6170","pejman@phdjewelers.com","https://phdjewelers.com/","N/A","http://www.instagram.com/phdjewelers","N/A","https://www.theknot.com/marketplace/phd-jewelers-haverford-pa-2069754","jewelers","Chester, PA"
